ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,absLFC,ENSG_base
ENSG00000286543.1,1.127583814,1.431552698,0.68357271,0.0054372,0.014615777,AC138409.3,1.431552698,ENSG00000286543
ENSG00000157335.21,0.940395576,1.830104804,0.889527941,0.005442877,0.014629037,CLEC18C,1.830104804,ENSG00000157335
ENSG00000168135.4,1.063940637,1.849334815,0.917545045,0.00544467,0.014632854,KCNJ4,1.849334815,ENSG00000168135
ENSG00000257178.5,9.213480207,1.084153016,0.458723585,0.005446023,0.014634924,AC103702.1,1.084153016,ENSG00000257178
ENSG00000253573.2,2.2174319,1.048311009,0.444556713,0.005452234,0.014649174,AC024382.1,1.048311009,ENSG00000253573
ENSG00000236846.1,3.385535875,1.078133895,0.456255464,0.005461897,0.014670119,AL359979.2,1.078133895,ENSG00000236846
ENSG00000288083.1,0.698026716,1.942442905,0.885503514,0.005475409,0.0147044,AL121888.2,1.942442905,ENSG00000288083
ENSG00000230533.4,9.624326281,1.320046724,0.601462966,0.005511522,0.014791272,AL356234.2,1.320046724,ENSG00000230533
ENSG00000254364.1,0.881258692,1.86040838,0.908423104,0.005530617,0.014837448,AP000424.2,1.86040838,ENSG00000254364
ENSG00000250933.1,1.011602213,1.391789233,0.640361813,0.005542823,0.014866465,GAPDHP66,1.391789233,ENSG00000250933
ENSG00000254401.2,2.964517245,1.040935448,0.435097104,0.005575136,0.014942597,LINC02752,1.040935448,ENSG00000254401
ENSG00000239944.1,1.428860013,1.305498212,0.599373343,0.005600675,0.015003881,TRBV8-2,1.305498212,ENSG00000239944
ENSG00000214803.3,2.475934068,1.015706664,0.423543358,0.005627017,0.01506623,AC090921.1,1.015706664,ENSG00000214803
ENSG00000276048.1,1.390955586,1.708511171,1.039678476,0.005637796,0.015088921,AC012354.4,1.708511171,ENSG00000276048
ENSG00000255649.2,2.060327338,1.224298953,0.544118973,0.005647672,0.015111234,AC008114.1,1.224298953,ENSG00000255649
ENSG00000268080.2,5.717914608,1.727279905,0.918347449,0.005658024,0.015136871999999999,AC016885.3,1.727279905,ENSG00000268080
ENSG00000231550.1,5.802707865,1.677014866,0.434974746,0.005790153,0.015440933,PTCHD3P2,1.677014866,ENSG00000231550
ENSG00000149635.3,2.149200372,1.502092375,0.715088165,0.005796236,0.015454116,OCSTAMP,1.502092375,ENSG00000149635
ENSG00000264451.1,0.876533661,2.798822042,1.301388534,0.005827928,0.01553218,AC036222.1,2.798822042,ENSG00000264451
ENSG00000235005.1,1.685204637,1.434116107,0.670628856,0.005924284,0.015767587,AL450468.1,1.434116107,ENSG00000235005
ENSG00000277883.1,3.488111326,1.062374484,0.450942448,0.005999357,0.015951183,NLRP3P1,1.062374484,ENSG00000277883
ENSG00000263312.1,0.835359388,1.758829981,0.925647129,0.006000897,0.015954199,LINC01975,1.758829981,ENSG00000263312
ENSG00000263787.1,2.445398611,1.157057244,0.511212894,0.006011901,0.015978047,SKAP1-AS1,1.157057244,ENSG00000263787
ENSG00000283283.2,1.417418697,1.266781055,0.560764555,0.006044084,0.016057062,AC013268.4,1.266781055,ENSG00000283283
ENSG00000114487.10,1.038190927,3.349438802,0.483327009,0.006051203,0.016074888,MORC1,3.349438802,ENSG00000114487
ENSG00000253658.6,3.361952617,1.313308976,0.606795792,0.006054133,0.016081586,LINC01592,1.313308976,ENSG00000253658
ENSG00000278342.1,0.773616678,1.494348408,0.729243954,0.006069975,0.016120396,AL133373.2,1.494348408,ENSG00000278342
ENSG00000232715.1,0.708359862,2.46127978,1.091721741,0.006080242,0.016142205,LINC01022,2.46127978,ENSG00000232715
ENSG00000213025.2,30.49084688,1.238167372,0.560166686,0.006111255,0.016213585,COX20P1,1.238167372,ENSG00000213025
ENSG00000283973.2,2.039512348,1.181150968,0.524553071,0.006118069,0.016227278,AC099795.1,1.181150968,ENSG00000283973
ENSG00000250504.2,0.517836362,2.605574939,1.105042335,0.00614244,0.016285322,KRT18P51,2.605574939,ENSG00000250504
ENSG00000224090.1,7.052338193,1.142308114,0.499410056,0.006170293,0.016347031,AC097468.1,1.142308114,ENSG00000224090
ENSG00000140284.11,858.0075892,1.082070428,0.464988081,0.006177831,0.016364795,SLC27A2,1.082070428,ENSG00000140284
ENSG00000273267.1,1.782936679,1.439899616,0.705271892,0.006215608,0.016455987,AC097381.3,1.439899616,ENSG00000273267
ENSG00000253768.1,301.5224192,1.32174496,0.614986981,0.006225914,0.016481052,AC008663.1,1.32174496,ENSG00000253768
ENSG00000239096.1,1.452584608,1.154902311,0.509379739,0.00626619,0.016573152,AC090425.1,1.154902311,ENSG00000239096
ENSG00000225724.1,1.308536464,1.283626355,0.589302888,0.006320895,0.016697603,ASH2LP3,1.283626355,ENSG00000225724
ENSG00000175509.8,1.761309089,1.292489397,0.61528006,0.006476633,0.017063111,ACRP1,1.292489397,ENSG00000175509
ENSG00000224260.6,2.775475624,1.565773558,0.80354153,0.006519413,0.017156257,AL023754.1,1.565773558,ENSG00000224260
ENSG00000260318.1,47.39334833,3.398902745,0.607300823,0.006530458,0.01718187,COX6CP1,3.398902745,ENSG00000260318
ENSG00000264860.1,0.619128603,1.802654309,0.859471316,0.006531557,0.017182461,AC097641.1,1.802654309,ENSG00000264860
ENSG00000287391.1,2.330618588,4.889970214,1.86349243,0.006582391,0.017301129,AC103871.1,4.889970214,ENSG00000287391
ENSG00000185823.5,0.773034502,1.096827838,0.739964566,0.006683236,0.017525148,NPAP1,1.096827838,ENSG00000185823
ENSG00000260648.3,0.629940946,1.648370684,0.797484633,0.006757371,0.017698144,AC020658.3,1.648370684,ENSG00000260648
ENSG00000259341.2,10.71505927,1.92450567,0.312953218,0.006763013,0.017705978,AC015660.1,1.92450567,ENSG00000259341
ENSG00000233508.3,74.98066884,1.099716334,0.484465471,0.006771676,0.017726295,AL021395.1,1.099716334,ENSG00000233508
ENSG00000204949.9,6.02984472,1.97413181,0.515493867,0.006813004,0.017822604,FAM83A-AS1,1.97413181,ENSG00000204949
ENSG00000251081.1,1.039841923,4.395382281,1.935485947,0.006831862,0.017864799,AC104663.1,4.395382281,ENSG00000251081
ENSG00000263740.2,5.01756558,1.044472362,0.456697601,0.006851075,0.017909077,RN7SL4P,1.044472362,ENSG00000263740
ENSG00000227913.1,0.87331772,1.372905336,0.657207002,0.006880777,0.01797715,KRT8P44,1.372905336,ENSG00000227913
ENSG00000234174.1,1.510802829,1.153672098,0.50418237,0.006883931,0.017982999,AC016683.1,1.153672098,ENSG00000234174
ENSG00000248903.1,1.017958498,1.864638948,0.981832912,0.006893153,0.018002302,AP000867.1,1.864638948,ENSG00000248903
ENSG00000259508.1,0.791038024,4.550371165,1.748187113,0.006905941,0.018033301,AL132801.1,4.550371165,ENSG00000259508
ENSG00000169551.13,1.028010583,1.116801153,0.489920817,0.006909541,0.018039106,CT55,1.116801153,ENSG00000169551
ENSG00000204195.4,2.802420536,4.81001019,0.658720774,0.006920749,0.018064764,AWAT1,4.81001019,ENSG00000204195
ENSG00000155495.9,2.331308501,3.346624095,0.780079717,0.00693931,0.0181084,MAGEC1,3.346624095,ENSG00000155495
ENSG00000259361.7,0.667199636,1.658048163,0.789797027,0.006958158,0.01815035,LINC00927,1.658048163,ENSG00000259361
ENSG00000227965.1,0.866409632,1.628002269,0.94140312,0.006976535,0.018189831,AC098592.2,1.628002269,ENSG00000227965
ENSG00000242048.3,3.80373467,1.033934751,0.448733546,0.006985047,0.018209607,AC093583.1,1.033934751,ENSG00000242048
ENSG00000128610.12,1.693686671,3.60715035,0.857589369,0.006994642,0.018230992,FEZF1,3.60715035,ENSG00000128610
ENSG00000259518.2,0.891184865,1.29469818,0.629729551,0.006998602,0.018237685,LINC01583,1.29469818,ENSG00000259518
ENSG00000275655.1,1.768325856,1.132093897,0.498660766,0.007052615,0.01835895,RN7SL313P,1.132093897,ENSG00000275655
ENSG00000233975.1,2.990482436,1.260650004,0.590652976,0.007073005,0.01840593,LINC02574,1.260650004,ENSG00000233975
ENSG00000254672.1,1.803384002,1.19236862,0.54806068,0.007131311,0.018536784,AL136146.1,1.19236862,ENSG00000254672
ENSG00000171722.13,32.62217758,1.023254247,0.444219463,0.007161175,0.018604564,SPATA46,1.023254247,ENSG00000171722
ENSG00000264177.1,1.160653955,3.627882645,0.718344268,0.007170513,0.018625126999999998,AL353997.2,3.627882645,ENSG00000264177
ENSG00000241204.1,2.365469587,1.395614492,0.698490641,0.007190643,0.018670007,AC022730.2,1.395614492,ENSG00000241204
ENSG00000237861.1,2.151216847,1.003909722,0.433446466,0.007201342,0.018691611,AL513325.1,1.003909722,ENSG00000237861
ENSG00000258863.1,0.527123144,1.94696255,0.904410176,0.007212542,0.018715733,SETP1,1.94696255,ENSG00000258863
ENSG00000187021.15,1.168379922,1.499440521,0.75756735,0.007224024,0.018740576,PNLIPRP1,1.499440521,ENSG00000187021
ENSG00000258927.2,1.178946347,1.661202625,0.866372538,0.007236542,0.018766854,AL133467.2,1.661202625,ENSG00000258927
ENSG00000272071.1,0.932001633,1.245394036,0.568407082,0.007257594,0.018813999,AC122710.2,1.245394036,ENSG00000272071
ENSG00000278292.1,0.634160046,2.088427856,0.964102036,0.007285983,0.018882607,RFPL4AP6,2.088427856,ENSG00000278292
ENSG00000255523.1,0.724170073,2.173542124,1.039398861,0.007291296,0.018892637,AP001652.1,2.173542124,ENSG00000255523
ENSG00000249493.1,0.75012098,1.280331667,0.600243753,0.007346498,0.019021034,ANKRD20A18P,1.280331667,ENSG00000249493
ENSG00000287158.1,4.440520654,5.004389578,0.753486021,0.007433925,0.019218409,AC117464.1,5.004389578,ENSG00000287158
ENSG00000267141.1,4.328046789,1.058940682,0.471095046,0.007434145,0.019218409,AC012615.4,1.058940682,ENSG00000267141
ENSG00000113302.5,11.40643962,1.084038285,0.483979809,0.007499136,0.019358395,IL12B,1.084038285,ENSG00000113302
ENSG00000279271.1,0.94823531,1.486227053,0.764247893,0.007509375,0.019381006,AP006248.2,1.486227053,ENSG00000279271
ENSG00000168070.12,8.148232046,1.225443134,0.572733834,0.007544919,0.019462323,MAJIN,1.225443134,ENSG00000168070
ENSG00000248150.1,1.92484841,1.39335045,0.689278424,0.007549849,0.019472671,LINC02150,1.39335045,ENSG00000248150
ENSG00000114757.19,68.68082846,2.288430107,0.38693231,0.007633418,0.019658529,PEX5L,2.288430107,ENSG00000114757
ENSG00000267044.1,0.993694786,1.158095826,0.519589108,0.00764002,0.019674241,AC005757.1,1.158095826,ENSG00000267044
ENSG00000250635.1,1.224753268,1.191765911,0.5585066,0.007679098,0.019765803,CXXC5-AS1,1.191765911,ENSG00000250635
ENSG00000259230.1,2.051345325,1.9744359,0.396275565,0.007784397,0.020001456,LINC02323,1.9744359,ENSG00000259230
ENSG00000225886.3,24.80649348,1.032347585,0.457039633,0.007792203,0.020017585,AL445490.1,1.032347585,ENSG00000225886
ENSG00000159224.4,0.929458441,2.292985074,1.22740893,0.007800908,0.020036015,GIP,2.292985074,ENSG00000159224
ENSG00000197437.4,1.069861135,1.536663932,0.744976689,0.007823725,0.020086974,OR13G1,1.536663932,ENSG00000197437
ENSG00000183036.11,31.51635598,1.12629328,0.515035236,0.007847284,0.020135383,PCP4,1.12629328,ENSG00000183036
ENSG00000118733.17,0.970853727,2.987664092,0.891457916,0.007855657,0.020150285,OLFM3,2.987664092,ENSG00000118733
ENSG00000280147.1,0.915424884,7.146660168,1.175610663,0.007900141,0.020251167,AC084026.3,7.146660168,ENSG00000280147
ENSG00000224669.1,0.605952707,1.858467416,0.890416694,0.007899872,0.020251167,AC016769.2,1.858467416,ENSG00000224669
ENSG00000251087.3,2.842114296,1.215183921,0.567372474,0.007905423,0.020262064,ALG1L3P,1.215183921,ENSG00000251087
ENSG00000235091.2,1.994319033,1.463406036,0.76597381,0.007922696,0.020299712,BX324167.1,1.463406036,ENSG00000235091
ENSG00000253174.2,1.276185155,1.310372199,0.631420884,0.007959394,0.020381777,AC009630.2,1.310372199,ENSG00000253174
ENSG00000205449.11,1.136789931,1.758680758,0.934135479,0.007991177,0.020447169,NBPF22P,1.758680758,ENSG00000205449
ENSG00000285709.1,0.781106468,1.583121383,0.745376105,0.00800031,0.020466539,AL592164.2,1.583121383,ENSG00000285709
ENSG00000236303.4,1.037323909,1.505769409,0.805379465,0.008017453,0.020507724,LINC02646,1.505769409,ENSG00000236303
ENSG00000261634.4,5.953637133,1.062438193,0.476371793,0.008102408,0.020698075,AC026992.2,1.062438193,ENSG00000261634
ENSG00000227634.3,2.503617577,1.447714929,0.745716283,0.008104424,0.020701878,LINC01714,1.447714929,ENSG00000227634
ENSG00000163060.8,6.793833377,1.885563266,0.489763191,0.008200937,0.020924595,TEKT4,1.885563266,ENSG00000163060
ENSG00000238178.7,123.3893206,1.060084618,0.478860311,0.008332666,0.021209048,AC078993.1,1.060084618,ENSG00000238178
ENSG00000288059.1,2.771905981,1.146988676,0.532397464,0.008356404,0.021259825,AL445213.2,1.146988676,ENSG00000288059
ENSG00000237139.1,1.79362235,1.237980751,0.598222653,0.00836848,0.021287791,RPS26P41,1.237980751,ENSG00000237139
ENSG00000128310.3,0.798285529,1.301852199,0.647443883,0.008422807,0.021417669,GALR3,1.301852199,ENSG00000128310
ENSG00000221867.9,28.43005707,6.812380697,2.318105583,0.008502921,0.021597618,MAGEA3,6.812380697,ENSG00000221867
ENSG00000110680.13,1.907440729,2.764766398,0.602224545,0.008508642,0.021607958,CALCA,2.764766398,ENSG00000110680
ENSG00000081138.14,33.83735168,1.301368578,0.647475993,0.008549744,0.021696908,CDH7,1.301368578,ENSG00000081138
ENSG00000278840.1,3.189108725,1.17231818,0.551350882,0.008550581,0.02169763,AC009878.1,1.17231818,ENSG00000278840
ENSG00000277241.1,1.813353677,3.551529328,0.892851614,0.008581055,0.021770742,AC026355.4,3.551529328,ENSG00000277241
ENSG00000150361.12,1.760032883,8.758808547,1.374459789,0.008612139,0.021838321,KLHL1,8.758808547,ENSG00000150361
ENSG00000236993.2,2.3743444,1.101117815,0.517222212,0.008611643,0.021838321,GAPDHP21,1.101117815,ENSG00000236993
ENSG00000286662.2,1.849604844,3.064795108,0.687358742,0.008642322,0.0219092,AC087894.3,3.064795108,ENSG00000286662
ENSG00000251045.1,1.25682409,2.030218309,1.220102544,0.008650053,0.021925498,SLC25A48-AS1,2.030218309,ENSG00000251045
ENSG00000116996.9,0.65518346,3.750666374,0.910126634,0.008667333,0.021964101,ZP4,3.750666374,ENSG00000116996
ENSG00000258039.2,0.736044283,1.514943465,0.751210135,0.008671893,0.021974241,AC117377.1,1.514943465,ENSG00000258039
ENSG00000215349.2,1.956422122,1.01492608,0.451443098,0.008706847,0.022052855,MRPL3P1,1.01492608,ENSG00000215349
ENSG00000233191.2,5.081990715,1.013054928,0.454051656,0.008737562,0.022123518,AC006372.2,1.013054928,ENSG00000233191
ENSG00000179023.8,979.4975319,1.043075769,0.47375601,0.008787266,0.02222788,KLHDC7A,1.043075769,ENSG00000179023
ENSG00000244748.3,1.44760923,1.270079285,0.61433501,0.008797032,0.022245422,RN7SL153P,1.270079285,ENSG00000244748
ENSG00000250740.1,6.861436308,1.004287876,0.449459046,0.008804632,0.022260341,AC109361.2,1.004287876,ENSG00000250740
ENSG00000215007.3,2.291362982,1.16884132,0.552141156,0.008831628,0.022322847,DNAJA1P3,1.16884132,ENSG00000215007
ENSG00000124302.13,365.0431196,1.021327149,0.459507256,0.008832991,0.022324559,CHST8,1.021327149,ENSG00000124302
ENSG00000225172.6,0.773131001,1.704855509,0.916640178,0.008966153,0.022620663,AC096631.1,1.704855509,ENSG00000225172
ENSG00000284630.1,3.122739127,1.0350306440000001,0.470798802,0.009001542,0.022699741,AP000553.5,1.0350306440000001,ENSG00000284630
ENSG00000228933.8,4.317411659,1.353798907,0.695869688,0.009006712,0.02270549,AC107419.1,1.353798907,ENSG00000228933
ENSG00000228044.3,9.367040541,2.631002252,0.58586844,0.009040471,0.022780362,AL160408.1,2.631002252,ENSG00000228044
ENSG00000279817.1,1.598055488,1.014140302,0.453612994,0.009041357,0.022781134,AC073911.2,1.014140302,ENSG00000279817
ENSG00000253291.1,1.700291945,1.341356472,0.673803699,0.009062438,0.022825513,TRBV7-7,1.341356472,ENSG00000253291
ENSG00000288111.1,1.359790528,1.351378785,0.678801946,0.009090845,0.022892613,AC130888.1,1.351378785,ENSG00000288111
ENSG00000280890.1,0.831175831,1.241669964,0.592770199,0.00910352,0.022915716,ELDR,1.241669964,ENSG00000280890
ENSG00000286900.1,2.070097743,1.109762118,0.514254687,0.009106843,0.022919675,AL590235.2,1.109762118,ENSG00000286900
ENSG00000287164.1,1.0320258,1.269021324,0.6166052,0.009111146,0.022929036,AC112254.1,1.269021324,ENSG00000287164
ENSG00000266954.1,0.656055329,1.408762089,0.68767742,0.009265004,0.023275975,AP001010.1,1.408762089,ENSG00000266954
ENSG00000224273.2,0.960033769,1.280340119,0.619416209,0.009265616,0.023276025,AC005077.2,1.280340119,ENSG00000224273
ENSG00000274541.1,1.473277118,1.731636733,1.019588097,0.009266735,0.023277346,AL121955.1,1.731636733,ENSG00000274541
ENSG00000232722.3,1.816552993,1.76745741,1.177927989,0.009293513,0.023331184,MROH4P,1.76745741,ENSG00000232722
ENSG00000174156.15,6.16724782,2.502307314,0.703166578,0.009309551,0.023366967,GSTA3,2.502307314,ENSG00000174156
ENSG00000226812.2,0.782061744,3.423556234,1.075471409,0.009315068,0.023377827,AL117382.1,3.423556234,ENSG00000226812
ENSG00000156687.11,4.076016716,1.116246332,0.479422787,0.009346718,0.023442282,UNC5D,1.116246332,ENSG00000156687
ENSG00000171564.12,81.13951828,4.767017943,0.86217273,0.009393413,0.023544366,FGB,4.767017943,ENSG00000171564
ENSG00000286380.1,1.411878307,1.330103548,0.678270154,0.009397395,0.023552844,AC084864.2,1.330103548,ENSG00000286380
ENSG00000227972.1,2.47226175,1.05226722,0.483275386,0.00942191,0.023602985,THAP12P3,1.05226722,ENSG00000227972
ENSG00000267406.1,1.562373976,1.250184978,0.615537212,0.009431127,0.023623822,AC011509.1,1.250184978,ENSG00000267406
ENSG00000272583.1,4.260398122,1.149026051,0.547352034,0.009483872,0.023733242,AL592494.2,1.149026051,ENSG00000272583
ENSG00000185306.13,6.595198837,2.568529443,0.563070545,0.009495284,0.02375726,C12orf56,2.568529443,ENSG00000185306
ENSG00000280217.1,4.296360048,3.3140071,0.485247972,0.009539768,0.023856404,AC126564.1,3.3140071,ENSG00000280217
ENSG00000266357.6,1.139235345,3.003151622,1.661986201,0.00963776,0.024069278,LINC02074,3.003151622,ENSG00000266357
ENSG00000198535.5,124.7246794,1.130302228,0.540081289,0.009660556,0.024112414,C2CD4A,1.130302228,ENSG00000198535
ENSG00000161609.10,8.097763952,1.154327884,0.55626814,0.009668338,0.024128772,KASH5,1.154327884,ENSG00000161609
ENSG00000286759.1,0.963957396,1.481102535,0.802281613,0.009670263,0.024132042,AC092718.9,1.481102535,ENSG00000286759
ENSG00000266579.1,1.679030452,1.064983916,0.499510136,0.009678397,0.024150808,FO680682.1,1.064983916,ENSG00000266579
ENSG00000056291.17,24.37791595,1.106006658,0.523469197,0.009736522,0.024277342,NPFFR2,1.106006658,ENSG00000056291
ENSG00000234918.1,496.6168638,1.128347455,0.540762696,0.009808474,0.024435037,AL157387.1,1.128347455,ENSG00000234918
ENSG00000226779.1,1.170453581,1.207065254,0.573062025,0.00982748,0.024476175,NAALADL2-AS2,1.207065254,ENSG00000226779
ENSG00000252297.1,1.381398555,1.626138618,0.916523378,0.00986222,0.024558028,RNU6-875P,1.626138618,ENSG00000252297
ENSG00000278893.1,3.214967187,1.148892244,0.548524238,0.009873124,0.024580505,AC010533.1,1.148892244,ENSG00000278893
ENSG00000245526.11,5.763762106,1.263961772,0.643475747,0.009929694,0.024706592,LINC00461,1.263961772,ENSG00000245526
ENSG00000211816.2,2.11621019,1.152498426,0.55088501,0.009995225,0.024840413,TRAV38-1,1.152498426,ENSG00000211816
ENSG00000184357.5,5.401940751,1.037851808,0.483777915,0.010030382,0.024918328,H1-5,1.037851808,ENSG00000184357
ENSG00000287630.1,1.35671696,1.703421568,1.303577187,0.010045181,0.024947205,AC011370.1,1.703421568,ENSG00000287630
ENSG00000265443.1,1.710907195,1.056044224,0.494278033,0.010107276,0.025072887,AC127024.3,1.056044224,ENSG00000265443
ENSG00000196431.4,3.308527133,2.414108904,0.456828874,0.010192202,0.025250077,CRYBA4,2.414108904,ENSG00000196431
ENSG00000230489.1,3.03675886,1.076029898,0.514436424,0.010247539,0.025372768,VAV3-AS1,1.076029898,ENSG00000230489
ENSG00000267709.1,2.353464998,1.387749675,0.759660166,0.010464993,0.025850894,AC024592.2,1.387749675,ENSG00000267709
ENSG00000118702.9,15.28763217,1.550235836,0.929277203,0.010507553,0.025939717,GHRH,1.550235836,ENSG00000118702
ENSG00000279847.3,1.408094178,4.098247138,1.048792682,0.010510703,0.025942601,C8orf87,4.098247138,ENSG00000279847
ENSG00000254271.1,5.038706919,1.061976419,0.504580805,0.010553142,0.026037025,ANK3-DT,1.061976419,ENSG00000254271
ENSG00000235207.1,1.141741079,1.171651579,0.577073365,0.010564669,0.026061064,TUBBP6,1.171651579,ENSG00000235207
ENSG00000277311.1,1.755457887,1.473142243,0.824944449,0.010729265,0.026432237,AC012354.7,1.473142243,ENSG00000277311
ENSG00000252200.1,0.596103937,1.364759357,0.698338729,0.010780945,0.026542177,AC243964.2,1.364759357,ENSG00000252200
ENSG00000204110.6,2.69170198,1.219553306,0.613875019,0.010810178,0.026599876,LINC02520,1.219553306,ENSG00000204110
ENSG00000287682.1,3.023199582,1.383685603,0.763357559,0.010830285,0.026644346,AC020651.2,1.383685603,ENSG00000287682
ENSG00000231882.1,1.057008192,1.155003332,0.555113083,0.010862977,0.026714735,F10-AS1,1.155003332,ENSG00000231882
ENSG00000182351.7,0.952198181,1.319625011,0.779806117,0.010873508,0.026735613,CRIP1P4,1.319625011,ENSG00000182351
ENSG00000287961.1,0.956066715,1.659692467,0.955475006,0.010877339,0.026741685,AC020911.3,1.659692467,ENSG00000287961
ENSG00000262412.1,1.230257622,1.043958687,0.48600358,0.010941919,0.026871864,AL160291.1,1.043958687,ENSG00000262412
ENSG00000165973.19,20.47327528,1.40859998,0.793548059,0.010959825,0.026912475,NELL1,1.40859998,ENSG00000165973
ENSG00000261687.1,1.30879758,1.337360935,0.704930156,0.0110416,0.027091264,AC068724.1,1.337360935,ENSG00000261687
ENSG00000243020.1,1.167126443,1.094293778,0.515501846,0.011048605,0.027103372,RPL7P39,1.094293778,ENSG00000243020
ENSG00000233014.1,2.460975893,1.333998568,0.709676053,0.011059943,0.027129491,TBC1D3P7,1.333998568,ENSG00000233014
ENSG00000229511.1,0.869505599,1.406684209,0.766540358,0.011069485,0.027149507,GAS2L1P1,1.406684209,ENSG00000229511
ENSG00000249506.3,2.030773804,1.311054062,0.697165433,0.01108652,0.027184499,ZEB2P1,1.311054062,ENSG00000249506
ENSG00000143278.5,0.511930654,3.014006855,1.297611173,0.011137142,0.027286532,F13B,3.014006855,ENSG00000143278
